product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id,name_len,category_len
246,Set áo sơ mi và đầm caro couple - Xanh,0.325427822,252918.8976,299000,222,1,80,Áo sơ mi,1,38,8
247,Áo sơ mi nam hoạ tiết lịch lãm - B,0.325427822,252918.8976,269000,217,1,80,Áo sơ mi,1,34,8
248,Áo sơ mi nam phong cách - Xanh dương,0.3,220000,314000,261,1,80,Áo sơ mi,1,36,8
249,Áo sơ mi nam Việt Tây 119-120 - Xám,0.33,185000,275000,128,1,80,Áo sơ mi,1,35,8
250,Áo sơ mi nam tay ngắn thanh lịch - Vàng,0.325427822,252918.8976,310000,229,1,80,Áo sơ mi,1,39,8
251,Áo sơ mi nam linen cổ trụ - Trắng,0.36,265000,414000,242,1,80,Áo sơ mi,1,33,8
252,Áo sơ mi cặp caro trẻ trung - Đỏ,0.4,170000,283000,339,1,80,Áo sơ mi,1,32,8
253,Áo sơ mi nam phối kim loại cổ áo AKUBA NT645 - Đen,0.37,387000,614000,207,2,80,Áo sơ mi,1,50,8
254,Áo sơ mi nam phối kim loại cổ áo AKUBA NT645 - Vàng,0.32,183000,270000,122,1,80,Áo sơ mi,1,51,8
255,Áo sơ mi caro nam Oppa - Đỏ,0.36,265000,414000,242,1,80,Áo sơ mi,1,27,8
256,Áo sơ mi nam dài tay caro Vũ Tuấn 005-5 - Xanh dương,0.325427822,252918.8976,330000,125,1,80,Áo sơ mi,1,52,8
257,Áo sơ mi nam viền màu thời trang - Cam,0.32,187000,275000,295,1,80,Áo sơ mi,1,38,8
258,Áo sơ mi nam tay ngắn họa tiết - Tím,0.325427822,252918.8976,269000,207,1,80,Áo sơ mi,1,36,8
259,Áo sơ mi nam tay ngắn thanh lịch - Nâu đỏ,0.33,199000,299000,196,1,80,Áo sơ mi,1,41,8
260,Áo sơ mi nam họa tiết - Xanh đen,0.37,149000,235000,248,1,80,Áo sơ mi,1,32,8
261,Áo sơ mi nam họa tiết - Xanh dương,0.36,265000,414000,242,1,80,Áo sơ mi,1,34,8
262,Áo sơ mi nam phối xanh nam tính - Xám,0.325427822,252918.8976,330000,125,1,80,Áo sơ mi,1,37,8
263,Áo sơ mi nam TIX NiceWee52 - Tím,0.32,183000,270000,269,1,80,Áo sơ mi,1,32,8
264,Áo sơ mi nam hoạ tiết lịch lãm - A,0.36,238000,372000,360,5,80,Áo sơ mi,1,34,8
265,Áo sơ mi nam JP Collect sọc chỉ tím - Trắng,0.39,220000,361000,307,3,80,Áo sơ mi,1,43,8
266,Áo sơ mi nam tay ngắn thanh lịch - Xanh lá,0.31,165000,240000,215,1,80,Áo sơ mi,1,42,8
267,Áo sơ mi nam Việt Tây SMO160 - Hồng,0.28,359000,499000,168,1,80,Áo sơ mi,1,35,8
268,Áo sơ mi dài tay caro Akuba 794 - Xanh,0.37,387000,614000,207,2,80,Áo sơ mi,1,38,8
269,Áo sơ mi dài tay caro Akuba 794 - Đỏ,0.37,387000,614000,207,2,80,Áo sơ mi,1,36,8
270,Áo sơ mi nam tay ngắn họa tiết - Xám,0.43,519000,904000,149,1,80,Áo sơ mi,1,36,8
271,Áo sơ mi nam caro phối màu - Xanh lá,0.41,129000,220000,224,1,80,Áo sơ mi,1,36,8
272,Áo sơ mi nam phối nút lịch lãm - Vàng,0.325427822,252918.8976,349000,236,1,80,Áo sơ mi,1,37,8
273,Áo sơ mi nam denim bụi bặm - Xanh dương,0.39,170000,279000,410,2,80,Áo sơ mi,1,39,8
274,Áo sơ mi cặp caro trẻ trung - Xanh dương,0.32,187000,275000,295,1,80,Áo sơ mi,1,40,8
275,Áo sơ mi nam nữ ca rô Blue - Xanh dương,0.31,165000,240000,215,1,80,Áo sơ mi,1,39,8
276,Áo sơ mi nam trẻ trung năng động - Nâu,0.41,212000,359000,208,3,80,Áo sơ mi,1,38,8
277,Áo sơ mi dài tay caro Vũ Tuấn 005-6 - Đỏ đô,0.325427822,252918.8976,310000,214,1,80,Áo sơ mi,1,43,8
278,Áo sơ mi nam hoạ tiết lịch lãm - C,0.31,165000,240000,215,1,80,Áo sơ mi,1,34,8
279,Áo sơ mi nam kẻ sọc Mốt Trẻ ASD025 - Hồng,0.37,387000,614000,207,2,80,Áo sơ mi,1,41,8
280,Áo sơ mi nam phối kim loại cổ áo AKUBA NT645 - Trắng,0.39,170000,279000,410,2,80,Áo sơ mi,1,52,8
281,Áo sơ mi nam caro phối túi thời trang - Đỏ,0.4,170000,283000,339,1,80,Áo sơ mi,1,42,8
282,Áo sơ mi nam linen cổ trụ - Kem,0.36,175000,273000,286,1,80,Áo sơ mi,1,31,8
283,Áo sơ mi nam tay ngắn phối caro - Cam,0.38,218000,352000,399,4,80,Áo sơ mi,1,37,8
284,Áo sơ mi nam trẻ trung năng động - Xanh rêu,0.325427822,252918.8976,330000,125,1,80,Áo sơ mi,1,43,8
285,Áo sơ mi cặp caro trẻ trung - Xanh,0.4,170000,283000,339,1,80,Áo sơ mi,1,34,8
286,Áo sơ mi nam kẻ sọc Mốt Trẻ ASD025 - Xanh,0.3,370000,529000,129,3,80,Áo sơ mi,1,41,8
287,Áo sơ mi cặp caro trẻ trung - Xanh đen,0.325427822,252918.8976,269000,207,1,80,Áo sơ mi,1,38,8
288,Áo sơ mi nam nữ họa tiết đáng yêu - Tím,0.26,159000,215000,121,1,80,Áo sơ mi,1,39,8
289,Áo sơ mi nam caro ngắn tay Vũ Tuấn NTS.04-5 - Xám,0.325427822,252918.8976,349000,260,1,80,Áo sơ mi,1,49,8
290,Áo sơ mi nam tay dài sang trọng Mốt Trẻ BBD091 - Trắng,0.325427822,252918.8976,299000,263,1,80,Áo sơ mi,1,54,8
291,Áo sơ mi nam tinh tế AKUBA NT948 - Đỏ đô,0.325427822,252918.8976,330000,143,1,80,Áo sơ mi,1,40,8
292,Áo sơ mi nam Mốt Trẻ flakes ARD008 - Tím,0.325427822,252918.8976,269000,185,1,80,Áo sơ mi,1,40,8
293,Áo sơ mi cặp phối sọc năng động - Xanh lá,0.37,375000,595000,270,4,80,Áo sơ mi,1,41,8
294,Áo sơ mi nam phối túi nam tính - A,0.3,175000,250000,242,1,80,Áo sơ mi,1,34,8
295,Áo sơ mi nam dài tay VŨ TUẤN sọc 2 màu 2802 - Đỏ,0.325427822,252918.8976,295000,203,1,80,Áo sơ mi,1,48,8
296,Áo sơ mi nam dài tay VŨ TUẤN sọc 2 màu 2802 - Xanh,0.325427822,252918.8976,295000,203,1,80,Áo sơ mi,1,50,8
297,Áo sơ mi cặp phối sọc năng động - Cam,0.37,375000,595000,270,4,80,Áo sơ mi,1,37,8
298,Áo sơ mi tay ngắn Black Mốt Trẻ ASN002 - Đen,0.325427822,252918.8976,259000,250,1,80,Áo sơ mi,1,44,8
299,Áo sơ mi nam TIX họa tiết cá thời trang - Trắng,0.325427822,252918.8976,289000,138,1,80,Áo sơ mi,1,47,8
300,Áo sơ mi cặp caro năng động - Đỏ,0.36,353000,552000,282,1,80,Áo sơ mi,1,32,8
301,Áo sơ mi nam thời trang cao cấp AMAZING 3801-013-011 - Nâu,0.325427822,252918.8976,251000,151,1,80,Áo sơ mi,1,58,8
302,"Áo sơ mi nam AMAZING trẻ trung 4401-037,040 - Xanh",0.325427822,252918.8976,257000,191,1,80,Áo sơ mi,1,50,8
303,Áo sơ mi nam trơn dài tay Vũ Tuấn M045 - Trắng,0.325427822,252918.8976,360000,235,1,80,Áo sơ mi,1,46,8
304,Áo sơ mi nam TIX NiceWee50 - Xám,0.325427822,252918.8976,299000,199,1,80,Áo sơ mi,1,32,8
305,Áo sơ mi nam ngắn tay họa tiết mùa hè TIX - Vàng,0.325427822,252918.8976,339000,227,2,80,Áo sơ mi,1,48,8
306,"Áo sơ mi nam AMAZING trẻ trung 4401-037,040 - Tím",0.325427822,252918.8976,257000,191,1,80,Áo sơ mi,1,49,8
307,Áo sơ mi nam AMAZING Lịch Lãm 092-093 - Xám,0.325427822,252918.8976,260000,177,1,80,Áo sơ mi,1,43,8
308,Áo sơ mi cặp caro năng động - Xanh,0.36,353000,552000,282,1,80,Áo sơ mi,1,34,8
309,Áo Sơ Mi Nam MỐT TRẺ oliu BBD085 - Trắng,0.17,249000,299000,237,1,80,Áo sơ mi,1,40,8
310,Áo sơ mi nam sọc dài tay 009-4009.1 - Đen,0.325427822,252918.8976,279000,224,1,80,Áo sơ mi,1,41,8
311,Áo sơ mi nam tay dài thanh lịch - Trắng,0.41,150000,254000,210,1,80,Áo sơ mi,1,39,8
312,Áo sơ mi nam tay dài thanh lịch - Xanh dương,0.41,150000,254000,210,1,80,Áo sơ mi,1,44,8
313,Áo sơ mi nam tay ngắn năng động - Xanh,0.32,230000,340000,169,1,80,Áo sơ mi,1,38,8
314,Áo sơ mi cặp phối sọc năng động - Đen,0.37,375000,595000,270,4,80,Áo sơ mi,1,37,8
315,Áo sơ mi nam phối túi nam tính - B,0.3,175000,250000,242,1,80,Áo sơ mi,1,34,8
316,Áo sơ mi nam AMAZING mạnh mẽ 095-100 - Xám,0.325427822,252918.8976,260000,186,1,80,Áo sơ mi,1,42,8
317,Áo sơ mi nam lịch lãm - Đỏ đô,0.41,275000,466000,226,1,80,Áo sơ mi,1,29,8
318,Áo sơ mi cặp phối sọc năng động - Đỏ,0.37,375000,595000,270,4,80,Áo sơ mi,1,36,8
319,Áo sơ mi nam TIX lexu sang trọng 67 - Trắng,0.325427822,252918.8976,289000,51,2,80,Áo sơ mi,1,43,8
320,Áo sơ mi nam Mốt Trẻ BTN178 - Xanh dương,0.325427822,252918.8976,259000,165,1,80,Áo sơ mi,1,40,8
321,Áo sơ mi cặp phối sọc năng động - Xanh dương,0.37,375000,595000,270,4,80,Áo sơ mi,1,44,8
322,Áo sơ mi nam xớ ngang Mốt Trẻ - Kem,0.03,242000,249000,217,1,80,Áo sơ mi,1,35,8
323,Áo sơ mi nam thời trang cao cấp AMAZING 3801-013-011 - Đỏ,0.325427822,252918.8976,251000,151,1,80,Áo sơ mi,1,57,8
324,Áo sơ mi nam AMAZING mạnh mẽ 095-100 - Nâu,0.325427822,252918.8976,260000,186,1,80,Áo sơ mi,1,42,8
325,Áo sơ mi nam phối sọc cá tính - Đen,0.37,179000,282000,172,1,80,Áo sơ mi,1,35,8
326,Áo sơ mi nam Mốt Trẻ BTN176 - Trắng,0.42,150000,259000,176,1,80,Áo sơ mi,1,35,8
327,Áo sơ mi nam TIX thời trang 64 - Xanh,0.325427822,252918.8976,289000,350,4,90,Áo sơ mi,1,37,8
328,Áo sơ mi nam TIX họa tiết thời trang - Trắng,0.325427822,252918.8976,289000,228,1,80,Áo sơ mi,1,44,8
329,Áo sơ mi nam sọc ngắn tay NTS.03.2 - Xanh,0.325427822,252918.8976,355000,195,1,80,Áo sơ mi,1,41,8
330,Áo sơ mi nam TIX lexu sang trọng 65 - Đỏ,0.325427822,252918.8976,252000,45,1,80,Áo sơ mi,1,40,8
331,Áo sơ mi nam tay dài phối sọc - Xanh,0.37,275000,437000,151,1,80,Áo sơ mi,1,36,8
332,Áo sơ mi nam phối nút trắng - Xanh dương,0.28,209000,290000,231,1,80,Áo sơ mi,1,40,8
333,Áo sơ mi nam tinh tế AKUBA NT948 - Trắng,0.325427822,252918.8976,330000,143,1,80,Áo sơ mi,1,40,8
334,Áo sơ mi nam Alex SM-003 thanh lịch - Trắng,0.31,240000,350000,223,1,80,Áo sơ mi,1,43,8
335,Áo sơ mi nam AMAZING Lịch Lãm 092-093 - Đen,0.325427822,252918.8976,260000,177,1,80,Áo sơ mi,1,43,8
336,Áo sơ mi nam họa tiết độc đáo AKUBA NT783 - Xanh,0.325427822,252918.8976,320000,167,1,80,Áo sơ mi,1,48,8
337,Áo sơ mi nam Mốt Trẻ lịch lãm ABD037 - Xanh đen,0.325427822,252918.8976,269000,124,1,80,Áo sơ mi,1,47,8
338,Áo sơ mi nam nữ họa tiết chuối sành điệu - Vàng,0.26,159000,215000,201,1,80,Áo sơ mi,1,47,8
339,Áo sơ mi nam JP Collect viền cổ sọc - Trắng,0.42,559000,956000,110,1,80,Áo sơ mi,1,43,8
340,Áo sơ mi nam Mốt Trẻ sọc dọc - Đỏ,0.04,259000,270000,277,1,80,Áo sơ mi,1,33,8
341,Áo sơ mi nam caro tay ngắn - Xanh,0.42,225000,390000,434,5,80,Áo sơ mi,1,33,8
342,Áo sơ mi nam tay dài thanh lịch - Đen,0.3,185000,265000,291,1,80,Áo sơ mi,1,37,8
343,Áo sơ mi nam caro tay dài - Xám,0.38,160000,258000,379,3,87,Áo sơ mi,1,31,8
344,Áo sơ mi nam nữ họa tiết chery - Đen,0.26,159000,215000,121,1,80,Áo sơ mi,1,36,8
345,Áo sơ mi Mốt Trẻ đơn giản ATD037 - Xanh,0.325427822,252918.8976,269000,219,1,80,Áo sơ mi,1,39,8
346,Áo sơ mi nam công sở Mốt Trẻ - Nâu,0.4,169000,280000,286,11,80,Áo sơ mi,1,34,8
347,Áo sơ mi nam Mốt Trẻ sọc lịch lãm ASD036 - Xanh,0.325427822,252918.8976,289000,119,1,80,Áo sơ mi,1,47,8
348,Áo sơ mi nam TIX Trending18 - Xanh,0.325427822,252918.8976,299000,249,2,80,Áo sơ mi,1,34,8
349,Áo sơ mi nam lụa phối màu HQ - Trắng,0.5,160000,320000,198,2,80,Áo sơ mi,1,36,8
350,Áo sơ mi nam cá tính - Đen,0.33,135000,201000,173,1,80,Áo sơ mi,1,26,8
351,Áo sơ mi nam in họa tiết Mốt Trẻ - Trắng,0.03,281000,290000,238,2,80,Áo sơ mi,1,40,8
352,Áo sơ mi nam kẻ ca rô Voschy - Đỏ,0.325427822,252918.8976,289000,207,1,80,Áo sơ mi,1,33,8
353,Áo sơ mi nam AMAZING thanh lịch 103-105 - Xanh,0.325427822,252918.8976,260000,226,1,80,Áo sơ mi,1,46,8
354,Áo sơ mi Mốt Trẻ đơn giản ATD034 - Xanh đen,0.325427822,252918.8976,269000,116,1,80,Áo sơ mi,1,43,8
355,Áo sơ mi nam nữ ca rô Red - Đỏ,0.38,185000,298000,306,6,80,Áo sơ mi,1,30,8
356,Áo sơ mi nam tay dài thanh lịch - Xanh dương,0.3,185000,265000,291,1,80,Áo sơ mi,1,44,8
357,Áo sơ mi nam Việt Tây S185 - Xám,0.28,359000,499000,198,1,80,Áo sơ mi,1,32,8
358,Áo sơ mi nam túi đính nút cá tính - Trắng,0.33,185000,275000,238,1,80,Áo sơ mi,1,41,8
359,Áo sơ mi body nam phối túi lịch lãm - Đỏ đô,0.32,187000,275000,162,1,80,Áo sơ mi,1,43,8
360,Áo sơ mi nam tay dài Style Mốt Trẻ BBD096 - Đen,0.325427822,252918.8976,299000,286,1,80,Áo sơ mi,1,47,8
361,Áo sơ mi nam caro thời trang - Xanh dương,0.25,175000,233000,153,1,80,Áo sơ mi,1,41,8
362,Áo sơ mi nam white cao cấp - Trắng,0.4,269000,452000,272,1,80,Áo sơ mi,1,34,8
363,Áo sơ mi ngắn tay sọc Akuba 791 - Xám,0.325427822,252918.8976,290000,237,1,100,Áo sơ mi,1,37,8
364,Áo sơ mi nam công sở Mốt Trẻ - Trắng,0.4,169000,280000,286,11,80,Áo sơ mi,1,36,8
365,Áo sơ mi nam thời trang cao cấp AMAZING 4218-001 - Vàng,0.325427822,252918.8976,257000,147,1,80,Áo sơ mi,1,55,8
366,Áo sơ mi nam cá tính - Trắng,0.33,135000,201000,173,1,80,Áo sơ mi,1,28,8
367,Áo sơ mi ngắn tay sọc Akuba 791 - Xanh,0.325427822,252918.8976,290000,237,1,100,Áo sơ mi,1,38,8
368,Áo sơ mi nam công sở Mốt Trẻ - Xanh dương,0.4,169000,280000,286,11,80,Áo sơ mi,1,41,8
369,Áo sơ mi nam thanh lịch - Đen,0.37,153000,243000,557,10,80,Áo sơ mi,1,29,8
370,Áo sơ mi nam AMAZING thanh lịch 103-105 - Xanh dương,0.325427822,252918.8976,260000,226,1,80,Áo sơ mi,1,52,8
371,Áo sơ mi nam TIX Light22 - Xanh lá,0.325427822,252918.8976,262000,108,1,80,Áo sơ mi,1,34,8
372,Áo sơ mi nam caro tay dài - Xanh dương,0.38,160000,258000,379,3,87,Áo sơ mi,1,38,8
373,Áo sơ mi tay ngắn MỐT TRẺ LUXURY ABN010 - Trắng,0.325427822,252918.8976,279000,183,1,100,Áo sơ mi,1,47,8
374,Áo sơ mi nam tay dài thanh lịch - Xanh,0.3,185000,265000,291,1,80,Áo sơ mi,1,38,8
375,Áo sơ mi caro thời trang EdenStylist - Đỏ,0.44,212000,379000,150,1,80,Áo sơ mi,1,41,8
376,Áo sơ mi nam Việt Tây S186 - Xám,0.28,359000,499000,166,1,80,Áo sơ mi,1,32,8
377,Áo sơ mi nam họa tiết lạ mắt thời trang TIX - Xanh,0.325427822,252918.8976,289000,293,1,80,Áo sơ mi,1,50,8
378,Áo sơ mi nam phong cách - Xanh ngọc,0.32,187000,275000,297,1,80,Áo sơ mi,1,35,8
379,Áo sơ mi nam Eden cổ tàu sành điệu - Xám,0.33,231000,345000,147,1,80,Áo sơ mi,1,40,8
380,Áo sơ mi nam phối sọc lịch lãm - Xanh lá,0.38,240000,384000,186,1,80,Áo sơ mi,1,40,8
381,Áo sơ mi nam caro tay ngắn - Nâu,0.42,225000,390000,434,5,80,Áo sơ mi,1,32,8
382,Áo sơ mi nam họa tiết độc đáo AKUBA NT783 - Cam,0.325427822,252918.8976,320000,167,1,80,Áo sơ mi,1,47,8
383,Áo sơ mi nam Mốt Trẻ flakes ARD006 - Đỏ,0.325427822,252918.8976,269000,194,1,80,Áo sơ mi,1,39,8
384,Áo sơ mi nam tay dài Benplay - Xám,0.39,169000,279000,250,1,80,Áo sơ mi,1,34,8
385,Áo sơ mi nam ngắn tay caro AKUBA 1255 - Xanh,0.325427822,252918.8976,290000,137,1,80,Áo sơ mi,1,44,8
386,Áo sơ mi nam TIX ForBoss8 - Trắng,0.32,183000,270000,236,1,80,Áo sơ mi,1,33,8
387,Áo sơ mi nam tay ngắn đơn giản AKUBA NT0909 - Đen,0.325427822,252918.8976,289000,211,1,80,Áo sơ mi,1,49,8
388,Áo sơ mi nam ngắn tay sọc 005-16 - Xanh,0.37,189000,298000,203,1,80,Áo sơ mi,1,39,8
389,Áo sơ mi nam tay ngắn phối màu sành điệu - Nâu,0.325427822,252918.8976,290000,308,5,80,Áo sơ mi,1,46,8
390,Áo sơ mi nam phong cách larvana - Xám,0.325427822,252918.8976,280000,236,1,80,Áo sơ mi,1,37,8
391,Áo sơ mi nam MỐT TRẺ phong cách ATD025 - Xanh,0.325427822,252918.8976,360000,221,1,80,Áo sơ mi,1,45,8
392,Áo sơ mi nam TIX Trending14 - Xanh,0.38,263000,424000,197,1,80,Áo sơ mi,1,34,8
393,Áo sơ mi trơn dài tay Vũ Tuấn 008-1412116 - Hồng,0.325427822,252918.8976,309000,158,1,80,Áo sơ mi,1,48,8
394,Áo sơ mi nam nữ họa tiết dâu - Xanh,0.325427822,252918.8976,289000,198,8,80,Áo sơ mi,1,35,8
395,Áo sơ ngắn tay caro Vũ Tuấn 005-2 - Xanh đen,0.32,129000,190000,265,2,80,Áo sơ mi,1,44,8
396,Áo sơ mi nam ngắn tay sọc kẻ cá tính TIX - Xanh,0.32,129000,190000,265,2,80,Áo sơ mi,1,47,8
397,Áo sơ mi nam họa tiết nhí Mốt Trẻ - Xanh dương,0.325427822,252918.8976,289000,247,1,80,Áo sơ mi,1,46,8
398,Áo sơ mi nam hoạ tiết thời trang - Trắng,0.325427822,252918.8976,290000,164,1,80,Áo sơ mi,1,40,8
399,Áo sơ mi nam tay ngắn vải hoa AKUBA NT650 - Xám,0.325427822,252918.8976,290000,181,1,80,Áo sơ mi,1,47,8
400,Áo sơ mi nam họa tiết hoa xuân TIX - Trắng,0.325427822,252918.8976,290000,124,1,80,Áo sơ mi,1,42,8
401,Áo sơ mi nam Mốt Trẻ sang trọng ABD019-016 - Nâu,0.325427822,252918.8976,290000,106,1,80,Áo sơ mi,1,48,8
402,Áo sơ mi nam ngắn tay caro AKUBA 1255 - Đỏ,0.26,159000,215000,260,1,80,Áo sơ mi,1,42,8
403,Áo sơ mi trơn dài tay Vũ Tuấn 008-1412116 - Vàng,0.325427822,252918.8976,330000,160,1,80,Áo sơ mi,1,48,8
404,Áo sơ mi nam tay ngắn lạ mắt AKUBA - Đen,0.03,281000,290000,236,1,80,Áo sơ mi,1,40,8
405,Áo sơ mi nam tay ngắn AKUBA TN607 - Trắng,0.325427822,252918.8976,260000,152,1,80,Áo sơ mi,1,41,8
406,Áo sơ mi nam Việt Tây Light Blue - Xanh dương,0.325427822,252918.8976,290000,124,1,80,Áo sơ mi,1,45,8
407,Áo sơ mi nam ngắn tay sọc kẻ công sở TIX - Trắng,0.03,242000,249000,211,1,80,Áo sơ mi,1,48,8
408,Áo sơ mi nam tay ngắn đơn giản AKUBA NT0909 - Xanh dương,0.325427822,252918.8976,289000,115,1,80,Áo sơ mi,1,56,8
409,Áo sơ mi nam sọc ngang nhí Mốt Trẻ - Xám,0.325427822,252918.8976,330000,160,1,80,Áo sơ mi,1,40,8
410,Áo sơ mi nam tay ngắn vải hoa AKUBA NT650 - Kem,0.38,185000,298000,308,1,80,Áo sơ mi,1,47,8
411,Áo sơ mi nam caro ngắn tay Vũ Tuấn HCR.03.2 - Xanh,0.325427822,252918.8976,290000,308,5,80,Áo sơ mi,1,50,8
412,Áo sơ mi nam Mốt Trẻ thanh lịch - Xanh dương,0.34,185000,280000,176,2,80,Áo sơ mi,1,44,8
413,Áo sơ mi nam ngắn tay chấm bi nhỏ TIX - Trắng,0.39,169000,279000,185,1,80,Áo sơ mi,1,45,8
414,Áo sơ mi nam tay ngắn AKUBA TN607 - Xanh,0.36,265000,414000,188,1,80,Áo sơ mi,1,40,8
415,Áo sơ mi nam cổ phối da Larvana - Đen,0.325427822,252918.8976,289000,243,2,100,Áo sơ mi,1,37,8
416,Áo sơ mi nam nữ họa tiết cam - Đen,0.35,225000,346000,407,1,80,Áo sơ mi,1,34,8
417,Áo sơ mi nam MT cổ viền chỉ - Đen,0.325427822,252918.8976,289000,250,1,80,Áo sơ mi,1,33,8
418,Áo sơ mi nam tay ngắn AKUBA TN607 - Tím,0.325427822,252918.8976,330000,160,1,80,Áo sơ mi,1,39,8
419,Áo sơ mi nam caro tay ngắn - Xanh lá,0.325427822,252918.8976,289000,198,8,80,Áo sơ mi,1,36,8
420,Áo sơ mi nam tay dài Benplay - Xanh dương,0.26,159000,215000,266,1,80,Áo sơ mi,1,41,8
421,Áo sơ mi nam MT họa tiết sành điệu - Hồng phấn,0.4,160000,267000,600,1,80,Áo sơ mi,1,48,8
422,Áo sơ mi nam ngắn tay sọc kẻ trẻ trung TIX - Trắng,0.32,170000,250000,284,1,80,Áo sơ mi,1,50,8
423,Áo sơ mi nam Mốt Trẻ sang trọng ABD019-016 - Xanh,0.325427822,252918.8976,260000,152,1,80,Áo sơ mi,1,49,8
424,Áo sơ mi nam ZND - Trắng,0.325427822,252918.8976,290000,308,5,80,Áo sơ mi,1,24,8
425,Áo sơ mi nam AMAZING caro 106-107 - Đen,0.325427822,252918.8976,290000,181,1,80,Áo sơ mi,1,39,8
426,Áo sơ mi nam tay ngắn đơn giản AKUBA NT0909 - Trắng,0.325427822,252918.8976,280000,236,1,80,Áo sơ mi,1,51,8
427,Áo sơ mi nam AMAZING caro 106-107 - Xanh,0.3,209000,299000,185,1,80,Áo sơ mi,1,40,8
428,Áo sơ mi nam trơn Fashion - Vàng nghệ,0.325427822,252918.8976,290000,106,1,80,Áo sơ mi,1,37,8
429,Áo sơ mi nam nữ ca rô Green - Xanh lá,0.325427822,252918.8976,299000,179,1,80,Áo sơ mi,1,37,8
430,Áo sơ mi nam tay ngắn lạ mắt AKUBA - Trắng,0.325427822,252918.8976,339000,227,1,80,Áo sơ mi,1,42,8
431,Áo sơ mi nam phối túi Larvana - Nâu,0.325427822,252918.8976,279000,176,1,80,Áo sơ mi,1,35,8
432,Áo sơ mi nam phối kéo nam tính - Đỏ,0.36,219000,340000,211,1,80,Áo sơ mi,1,35,8
433,Áo sơ mi nam Mốt Trẻ thanh lịch ASD034 - Đen,0.325427822,252918.8976,269000,235,1,80,Áo sơ mi,1,44,8
434,Áo sơ mi nam Mốt Trẻ cổ trụ BTD181 - Hồng phấn,0.32,189000,279000,224,1,80,Áo sơ mi,1,46,8
435,Áo sơ mi nam cổ trụ tay dài AKUBA SMTD639 - Xanh dương,0.325427822,252918.8976,320000,212,1,80,Áo sơ mi,1,54,8
436,Áo sơ mi nam Mốt Trẻ thanh lịch ASD023 - Xanh,0.325427822,252918.8976,269000,238,1,80,Áo sơ mi,1,45,8
437,Áo sơ mi jean nam Men S.Boss - Xanh dương,0.28,289000,401000,348,13,82,Áo sơ mi,1,41,8
438,Áo sơ mi nam Linen phá cách - Xanh,0.35,220000,338000,398,1,80,Áo sơ mi,1,34,8
439,Áo sơ mi nam phối màu thời trang - Đen,0.37,183000,290000,228,1,80,Áo sơ mi,1,38,8
440,Áo sơ mi nam Mốt Trẻ đẹp mắt ABD064 - Trắng,0.325427822,252918.8976,299000,202,1,80,Áo sơ mi,1,43,8
441,Áo sơ mi nam MỐT TRẺ LUXURY ATD026 - Xanh đen,0.325427822,252918.8976,279000,191,1,80,Áo sơ mi,1,45,8
442,Áo sơ mi nam phối caro Gabana - Nude,0.52,149000,310000,148,1,80,Áo sơ mi,1,36,8
443,Áo sơ mi nam cầu vai sành điệu - Xanh rêu,0.33,185000,275000,290,1,80,Áo sơ mi,1,41,8
444,Áo sơ mi nam con gà trống - Trắng,0.48,199000,380000,286,2,80,Áo sơ mi,1,33,8
445,Áo sơ mi nam chân cổ phối màu - Xanh,0.23,199000,257000,162,1,80,Áo sơ mi,1,36,8
446,Áo sơ mi nam họa tiết sành điệu - Xanh đen,0.33,185000,275000,256,1,80,Áo sơ mi,1,42,8
